2026.07.07,15:25:00,7485.24,7486.24,7484.06,7485.53,0,0,0
2026.07.07,15:26:00,7485.23,7486.80,7483.58,7486.38,0,0,0
2026.07.07,15:27:00,7486.56,7487.30,7485.10,7486.75,0,0,0
2026.07.07,15:28:00,7486.74,7488.80,7484.91,7484.97,0,0,0
2026.07.07,15:29:00,7485.25,7489.80,7484.90,7489.80,0,0,0
2026.07.07,15:30:00,7489.64,7490.74,7486.24,7487.23,0,0,0
2026.07.07,15:31:00,7487.25,7488.60,7486.69,7487.74,0,0,0
2026.07.07,15:32:00,7487.93,7488.80,7486.82,7487.74,0,0,0
2026.07.07,15:33:00,7487.80,7489.24,7487.15,7488.04,0,0,0
2026.07.07,15:34:00,7488.04,7488.75,7485.53,7485.53,0,0,0
2026.07.07,15:35:00,7485.28,7486.60,7483.53,7486.24,0,0,0
2026.07.07,15:36:00,7486.24,7488.74,7485.49,7486.24,0,0,0
2026.07.07,15:37:00,7486.25,7486.60,7484.27,7485.23,0,0,0
2026.07.07,15:38:00,7485.26,7485.75,7484.04,7484.55,0,0,0
2026.07.07,15:39:00,7484.54,7485.25,7482.73,7483.04,0,0,0
2026.07.07,15:40:00,7482.55,7484.05,7480.54,7483.80,0,0,0
2026.07.07,15:41:00,7483.80,7485.25,7482.52,7485.04,0,0,0
2026.07.07,15:42:00,7485.05,7486.80,7484.03,7486.54,0,0,0
2026.07.07,15:43:00,7486.24,7487.25,7484.75,7486.55,0,0,0
2026.07.07,15:44:00,7486.53,7490.55,7486.05,7490.54,0,0,0
2026.07.07,15:45:00,7490.54,7495.25,7490.23,7495.05,0,0,0
2026.07.07,15:46:00,7495.05,7496.10,7493.00,7493.74,0,0,0
2026.07.07,15:47:00,7493.76,7497.04,7493.23,7495.24,0,0,0
2026.07.07,15:48:00,7495.43,7498.30,7494.75,7497.55,0,0,0
2026.07.07,15:49:00,7497.55,7497.64,7492.54,7492.54,0,0,0
2026.07.07,15:50:00,7492.35,7495.55,7492.35,7495.10,0,0,0
2026.07.07,15:51:00,7495.03,7496.80,7494.94,7496.24,0,0,0
2026.07.07,15:52:00,7496.14,7499.30,7495.73,7498.74,0,0,0
2026.07.07,15:53:00,7498.75,7498.80,7496.73,7498.03,0,0,0
2026.07.07,15:54:00,7498.04,7498.05,7496.04,7496.55,0,0,0
2026.07.07,15:55:00,7496.55,7497.30,7495.24,7495.55,0,0,0
2026.07.07,15:56:00,7495.24,7496.62,7494.25,7495.73,0,0,0
2026.07.07,15:57:00,7495.89,7498.25,7495.89,7498.04,0,0,0
2026.07.07,15:58:00,7498.14,7499.60,7498.05,7499.24,0,0,0
2026.07.07,15:59:00,7499.05,7500.25,7498.03,7500.10,0,0,0
2026.07.07,16:00:00,7500.25,7501.80,7499.04,7501.55,0,0,0
2026.07.07,16:01:00,7501.41,7503.30,7501.03,7503.05,0,0,0
2026.07.07,16:02:00,7503.05,7504.60,7502.25,7503.54,0,0,0
2026.07.07,16:03:00,7503.25,7504.39,7502.24,7504.05,0,0,0
2026.07.07,16:04:00,7504.03,7504.05,7502.53,7503.16,0,0,0
2026.07.07,16:05:00,7503.28,7505.26,7501.56,7504.83,0,0,0
2026.07.07,16:06:00,7505.04,7507.34,7503.83,7504.09,0,0,0
2026.07.07,16:07:00,7503.84,7504.21,7501.39,7502.38,0,0,0
2026.07.07,16:08:00,7502.50,7502.64,7499.17,7500.17,0,0,0
2026.07.07,16:09:00,7499.91,7501.66,7499.24,7501.65,0,0,0
2026.07.07,16:10:00,7501.91,7503.86,7501.74,7502.18,0,0,0
2026.07.07,16:11:00,7502.68,7505.16,7501.74,7505.16,0,0,0
2026.07.07,16:12:00,7505.27,7507.60,7505.13,7507.41,0,0,0
2026.07.07,16:13:00,7507.30,7508.37,7507.10,7507.87,0,0,0
2026.07.07,16:14:00,7507.74,7508.16,7506.25,7507.04,0,0,0
2026.07.07,16:15:00,7507.18,7508.78,7506.73,7507.04,0,0,0
2026.07.07,16:16:00,7507.04,7508.04,7506.60,7507.23,0,0,0
2026.07.07,16:17:00,7507.05,7507.44,7505.74,7506.69,0,0,0
2026.07.07,16:18:00,7506.95,7507.26,7505.24,7505.85,0,0,0
2026.07.07,16:19:00,7505.85,7507.79,7505.04,7507.47,0,0,0
2026.07.07,16:20:00,7507.41,7511.45,7507.21,7510.22,0,0,0
2026.07.07,16:21:00,7509.98,7511.24,7509.00,7510.72,0,0,0
2026.07.07,16:22:00,7510.53,7513.48,7510.53,7512.73,0,0,0
2026.07.07,16:23:00,7512.54,7515.21,7512.00,7513.24,0,0,0
2026.07.07,16:24:00,7513.74,7514.60,7512.04,7512.25,0,0,0
2026.07.07,16:25:00,7512.12,7514.25,7511.54,7514.25,0,0,0
2026.07.07,16:26:00,7514.14,7515.77,7513.74,7515.28,0,0,0
2026.07.07,16:27:00,7515.03,7516.36,7514.53,7515.80,0,0,0
2026.07.07,16:28:00,7515.54,7516.62,7514.24,7514.84,0,0,0
2026.07.07,16:29:00,7514.90,7516.09,7514.54,7514.60,0,0,0
2026.07.07,16:30:00,7514.61,7517.11,7514.23,7515.24,0,0,0
2026.07.07,16:31:00,7515.96,7516.40,7514.53,7515.68,0,0,0
2026.07.07,16:32:00,7515.92,7515.98,7514.04,7514.44,0,0,0
2026.07.07,16:33:00,7514.32,7514.45,7511.05,7511.60,0,0,0
2026.07.07,16:34:00,7511.74,7514.03,7511.74,7512.99,0,0,0
2026.07.07,16:35:00,7512.87,7514.98,7511.49,7511.75,0,0,0
2026.07.07,16:36:00,7511.49,7512.23,7509.30,7511.04,0,0,0
2026.07.07,16:37:00,7511.23,7514.57,7511.04,7514.21,0,0,0
2026.07.07,16:38:00,7513.96,7514.95,7513.25,7513.54,0,0,0
2026.07.07,16:39:00,7513.73,7515.43,7513.73,7515.17,0,0,0
2026.07.07,16:40:00,7515.06,7516.46,7513.54,7514.15,0,0,0
2026.07.07,16:41:00,7514.05,7514.42,7513.25,7513.98,0,0,0
2026.07.07,16:42:00,7513.96,7514.39,7512.53,7513.35,0,0,0
2026.07.07,16:43:00,7513.04,7514.85,7513.04,7514.59,0,0,0
2026.07.07,16:44:00,7514.36,7515.63,7514.04,7515.63,0,0,0
2026.07.07,16:45:00,7515.61,7517.74,7515.54,7517.11,0,0,0
2026.07.07,16:46:00,7516.75,7517.37,7515.54,7516.88,0,0,0
2026.07.07,16:47:00,7516.55,7517.57,7516.03,7516.41,0,0,0
2026.07.07,16:48:00,7516.05,7517.40,7516.04,7516.25,0,0,0
2026.07.07,16:49:00,7516.47,7518.25,7516.05,7517.46,0,0,0
2026.07.07,16:50:00,7517.23,7518.19,7515.80,7517.45,0,0,0
2026.07.07,16:51:00,7517.31,7517.51,7516.46,7516.51,0,0,0
2026.07.07,16:52:00,7516.24,7517.69,7516.24,7516.94,0,0,0
2026.07.07,16:53:00,7516.69,7516.95,7515.01,7515.75,0,0,0
2026.07.07,16:54:00,7516.00,7516.00,7514.54,7514.73,0,0,0
2026.07.07,16:55:00,7515.10,7515.22,7512.54,7513.76,0,0,0
2026.07.07,16:56:00,7513.88,7514.98,7513.54,7514.96,0,0,0
2026.07.07,16:57:00,7514.73,7515.59,7513.75,7514.22,0,0,0
2026.07.07,16:58:00,7514.10,7514.23,7512.24,7513.75,0,0,0
2026.07.07,16:59:00,7513.69,7516.93,7513.24,7516.92,0,0,0
2026.07.07,17:00:00,7516.93,7517.91,7515.74,7517.40,0,0,0
2026.07.07,17:01:00,7517.05,7518.40,7516.05,7516.66,0,0,0
2026.07.07,17:02:00,7516.80,7518.24,7516.45,7517.94,0,0,0
2026.07.07,17:03:00,7517.69,7517.94,7515.74,7516.20,0,0,0
2026.07.07,17:04:00,7516.45,7518.46,7516.10,7518.30,0,0,0
2026.07.07,17:05:00,7518.40,7519.70,7518.04,7518.74,0,0,0
2026.07.07,17:06:00,7519.04,7519.95,7517.95,7519.45,0,0,0
2026.07.07,17:07:00,7519.21,7519.96,7519.04,7519.45,0,0,0
2026.07.07,17:08:00,7519.57,7520.45,7518.75,7518.96,0,0,0
2026.07.07,17:09:00,7519.21,7519.70,7518.23,7518.70,0,0,0
2026.07.07,17:10:00,7518.46,7518.77,7515.47,7516.46,0,0,0
2026.07.07,17:11:00,7516.33,7517.98,7515.94,7517.91,0,0,0
2026.07.07,17:12:00,7517.76,7517.77,7516.04,7516.43,0,0,0
2026.07.07,17:13:00,7516.18,7517.59,7516.18,7516.66,0,0,0
2026.07.07,17:14:00,7516.90,7516.96,7514.54,7515.20,0,0,0
2026.07.07,17:15:00,7515.38,7515.50,7512.74,7514.58,0,0,0
2026.07.07,17:16:00,7514.45,7514.70,7511.51,7511.51,0,0,0
2026.07.07,17:17:00,7511.50,7512.74,7511.24,7511.55,0,0,0
2026.07.07,17:18:00,7511.73,7513.43,7511.15,7512.41,0,0,0
2026.07.07,17:19:00,7512.41,7514.11,7512.03,7513.34,0,0,0
2026.07.07,17:20:00,7513.36,7515.09,7512.54,7514.13,0,0,0
2026.07.07,17:21:00,7513.99,7516.58,7513.54,7516.32,0,0,0
2026.07.07,17:22:00,7516.05,7517.31,7515.25,7515.83,0,0,0
2026.07.07,17:23:00,7515.57,7517.56,7514.24,7517.56,0,0,0
2026.07.07,17:24:00,7517.30,7518.79,7516.74,7517.05,0,0,0
2026.07.07,17:25:00,7516.79,7517.79,7515.05,7517.77,0,0,0
2026.07.07,17:26:00,7517.60,7517.84,7516.03,7516.78,0,0,0
2026.07.07,17:27:00,7516.90,7517.27,7516.05,7517.08,0,0,0
2026.07.07,17:28:00,7516.75,7517.52,7515.04,7515.77,0,0,0
2026.07.07,17:29:00,7515.55,7516.53,7515.04,7515.55,0,0,0
2026.07.07,17:30:00,7515.80,7517.53,7515.23,7517.52,0,0,0
2026.07.07,17:31:00,7517.24,7518.52,7517.24,7518.27,0,0,0
2026.07.07,17:32:00,7518.05,7518.99,7516.53,7516.78,0,0,0
2026.07.07,17:33:00,7516.53,7518.04,7516.03,7517.55,0,0,0
2026.07.07,17:34:00,7517.29,7518.05,7517.05,7517.24,0,0,0
2026.07.07,17:35:00,7517.56,7518.07,7516.54,7518.07,0,0,0
2026.07.07,17:36:00,7517.74,7519.07,7517.74,7518.34,0,0,0
2026.07.07,17:37:00,7518.21,7518.59,7517.20,7517.84,0,0,0
2026.07.07,17:38:00,7517.71,7518.09,7515.04,7515.25,0,0,0
2026.07.07,17:39:00,7515.79,7518.38,7515.44,7518.13,0,0,0
