2026.07.10,01:08:00,4121.90,4123.51,4121.70,4123.45,4188,4188,0
2026.07.10,01:09:00,4123.48,4126.44,4123.09,4125.31,5046,5046,0
2026.07.10,01:10:00,4125.10,4126.20,4123.82,4124.65,4368,4368,0
2026.07.10,01:11:00,4124.60,4124.65,4121.28,4122.55,4500,4500,0
2026.07.10,01:12:00,4122.57,4125.97,4122.57,4124.91,3903,3903,0
2026.07.10,01:13:00,4124.94,4125.23,4123.95,4124.56,3036,3036,0
2026.07.10,01:14:00,4124.52,4125.24,4123.61,4124.77,3126,3126,0
2026.07.10,01:15:00,4124.73,4127.23,4124.35,4125.65,5082,5082,0
2026.07.10,01:16:00,4125.61,4126.55,4123.74,4123.86,4002,4002,0
2026.07.10,01:17:00,4123.85,4124.69,4123.02,4124.53,3531,3531,0
2026.07.10,01:18:00,4124.60,4126.57,4124.52,4126.52,4314,4314,0
2026.07.10,01:19:00,4126.35,4127.38,4125.19,4125.86,4095,4095,0
2026.07.10,01:20:00,4125.76,4125.85,4124.72,4124.72,2994,2994,0
2026.07.10,01:21:00,4124.77,4125.15,4122.09,4122.12,3570,3570,0
2026.07.10,01:22:00,4122.19,4122.60,4121.05,4122.19,4043,4043,0
2026.07.10,01:23:00,4122.23,4122.23,4120.48,4122.07,3564,3564,0
2026.07.10,01:24:00,4122.09,4122.98,4121.73,4122.19,4110,4110,0
2026.07.10,01:25:00,4122.22,4122.73,4120.02,4120.70,4086,4086,0
2026.07.10,01:26:00,4120.64,4122.66,4120.61,4121.94,4025,4025,0
2026.07.10,01:27:00,4121.93,4122.31,4120.91,4121.56,2847,2847,0
2026.07.10,01:28:00,4121.56,4122.41,4120.81,4121.23,3018,3018,0
2026.07.10,01:29:00,4121.27,4121.44,4120.69,4121.30,3839,3839,0
2026.07.10,01:30:00,4121.32,4123.34,4121.10,4122.32,4260,4260,0
2026.07.10,01:31:00,4122.31,4122.32,4120.44,4121.97,4236,4236,0
2026.07.10,01:32:00,4121.94,4122.19,4119.44,4119.56,3483,3483,0
2026.07.10,01:33:00,4119.59,4119.91,4118.44,4118.99,4059,4059,0
2026.07.10,01:34:00,4118.99,4120.19,4118.77,4119.66,3780,3780,0
2026.07.10,01:35:00,4119.56,4120.73,4119.23,4119.90,4050,4050,0
2026.07.10,01:36:00,4119.91,4119.94,4118.05,4119.27,3570,3570,0
2026.07.10,01:37:00,4119.23,4120.14,4118.93,4119.41,2961,2961,0
2026.07.10,01:38:00,4119.38,4119.81,4116.01,4116.19,4710,4710,0
2026.07.10,01:39:00,4116.15,4116.86,4108.65,4112.39,5484,5484,0
2026.07.10,01:40:00,4112.22,4113.45,4111.47,4112.03,4368,4368,0
2026.07.10,01:41:00,4112.01,4112.11,4109.65,4111.35,4440,4440,0
2026.07.10,01:42:00,4111.36,4113.02,4109.49,4110.11,4434,4434,0
2026.07.10,01:43:00,4110.11,4112.11,4109.84,4111.76,3420,3420,0
2026.07.10,01:44:00,4111.61,4112.49,4110.93,4111.40,3072,3072,0
2026.07.10,01:45:00,4111.39,4111.65,4108.53,4109.56,5175,5175,0
2026.07.10,01:46:00,4109.64,4110.73,4109.19,4110.44,3570,3570,0
2026.07.10,01:47:00,4110.35,4114.19,4110.35,4113.85,5361,5361,0
2026.07.10,01:48:00,4113.86,4114.02,4111.70,4111.94,3714,3714,0
2026.07.10,01:49:00,4111.97,4113.16,4111.76,4112.95,4446,4446,0
2026.07.10,01:50:00,4113.10,4113.89,4112.52,4113.43,3864,3864,0
2026.07.10,01:51:00,4113.40,4115.23,4113.07,4113.76,3941,3941,0
2026.07.10,01:52:00,4113.73,4115.45,4113.45,4115.26,4092,4092,0
2026.07.10,01:53:00,4115.34,4116.55,4114.72,4116.55,4074,4074,0
2026.07.10,01:54:00,4116.55,4116.80,4115.48,4115.82,4317,4317,0
2026.07.10,01:55:00,4115.90,4117.28,4115.35,4115.35,4272,4272,0
2026.07.10,01:56:00,4115.39,4117.95,4115.27,4117.95,4842,4842,0
2026.07.10,01:57:00,4117.97,4121.09,4117.88,4118.77,4038,4038,0
2026.07.10,01:58:00,4118.81,4119.12,4117.69,4118.03,2979,2979,0
2026.07.10,01:59:00,4118.06,4118.09,4116.40,4116.49,3255,3255,0
2026.07.10,02:00:00,4116.64,4117.32,4115.74,4116.56,4836,4836,0
2026.07.10,02:01:00,4116.61,4117.85,4116.40,4116.70,3182,3182,0
2026.07.10,02:02:00,4116.69,4117.47,4116.49,4117.16,3222,3222,0
2026.07.10,02:03:00,4117.10,4117.88,4116.72,4117.35,3402,3402,0
2026.07.10,02:04:00,4117.38,4118.85,4117.15,4117.82,3914,3914,0
2026.07.10,02:05:00,4117.90,4118.85,4117.38,4118.72,3270,3270,0
2026.07.10,02:06:00,4118.68,4119.49,4118.43,4119.19,3645,3645,0
2026.07.10,02:07:00,4119.23,4120.73,4118.98,4119.99,3081,3081,0
2026.07.10,02:08:00,4120.02,4126.05,4119.69,4124.10,5946,5946,0
2026.07.10,02:09:00,4124.19,4125.34,4123.56,4124.61,4020,4020,0
